"date","raw_year","raw_month","m_year","day_of_year","day_of_month","day_of_season","season"
"1993-03-19",1993,3,1993,79,19,19,"MAM"
"1993-03-20",1993,3,1993,80,20,20,"MAM"
"1993-03-21",1993,3,1993,81,21,21,"MAM"
"1993-03-22",1993,3,1993,82,22,22,"MAM"
"1993-03-23",1993,3,1993,83,23,23,"MAM"
"1993-03-24",1993,3,1993,84,24,24,"MAM"
"1993-03-25",1993,3,1993,85,25,25,"MAM"
"1993-03-26",1993,3,1993,86,26,26,"MAM"
"1993-03-27",1993,3,1993,87,27,27,"MAM"
"1993-03-28",1993,3,1993,88,28,28,"MAM"
"1993-03-29",1993,3,1993,89,29,29,"MAM"
"1993-03-30",1993,3,1993,90,30,30,"MAM"
"1993-03-31",1993,3,1993,91,31,31,"MAM"
"1993-04-01",1993,4,1993,92,1,32,"MAM"
"1993-04-02",1993,4,1993,93,2,33,"MAM"
"1993-04-03",1993,4,1993,94,3,34,"MAM"
"1993-04-04",1993,4,1993,95,4,35,"MAM"
"1993-04-05",1993,4,1993,96,5,36,"MAM"
"1993-04-06",1993,4,1993,97,6,37,"MAM"
"1993-04-07",1993,4,1993,98,7,38,"MAM"
"1993-04-08",1993,4,1993,99,8,39,"MAM"
"1993-04-09",1993,4,1993,100,9,40,"MAM"
"1993-04-10",1993,4,1993,101,10,41,"MAM"
"1993-04-11",1993,4,1993,102,11,42,"MAM"
"1993-04-12",1993,4,1993,103,12,43,"MAM"
"1993-04-13",1993,4,1993,104,13,44,"MAM"
"1993-04-14",1993,4,1993,105,14,45,"MAM"
"1993-04-15",1993,4,1993,106,15,46,"MAM"
"1993-04-16",1993,4,1993,107,16,47,"MAM"
"1993-04-17",1993,4,1993,108,17,48,"MAM"
"1993-04-18",1993,4,1993,109,18,49,"MAM"
"1993-04-19",1993,4,1993,110,19,50,"MAM"
"1993-04-20",1993,4,1993,111,20,51,"MAM"
"1993-04-21",1993,4,1993,112,21,52,"MAM"
"1993-04-22",1993,4,1993,113,22,53,"MAM"
"1993-04-23",1993,4,1993,114,23,54,"MAM"
"1993-04-24",1993,4,1993,115,24,55,"MAM"
"1993-04-25",1993,4,1993,116,25,56,"MAM"
"1993-04-26",1993,4,1993,117,26,57,"MAM"
"1993-04-27",1993,4,1993,118,27,58,"MAM"
"1993-04-28",1993,4,1993,119,28,59,"MAM"
"1993-04-29",1993,4,1993,120,29,60,"MAM"
"1993-04-30",1993,4,1993,121,30,61,"MAM"
"1993-05-01",1993,5,1993,122,1,62,"MAM"
"1993-05-02",1993,5,1993,123,2,63,"MAM"
"1993-05-03",1993,5,1993,124,3,64,"MAM"
"1993-05-04",1993,5,1993,125,4,65,"MAM"
"1993-05-05",1993,5,1993,126,5,66,"MAM"
"1993-05-06",1993,5,1993,127,6,67,"MAM"
"1993-05-07",1993,5,1993,128,7,68,"MAM"
"1993-05-08",1993,5,1993,129,8,69,"MAM"
"1993-05-09",1993,5,1993,130,9,70,"MAM"
"1993-05-10",1993,5,1993,131,10,71,"MAM"
"1993-05-11",1993,5,1993,132,11,72,"MAM"
"1993-05-12",1993,5,1993,133,12,73,"MAM"
"1993-05-13",1993,5,1993,134,13,74,"MAM"
"1993-05-14",1993,5,1993,135,14,75,"MAM"
"1993-05-15",1993,5,1993,136,15,76,"MAM"
"1993-05-16",1993,5,1993,137,16,77,"MAM"
"1993-05-17",1993,5,1993,138,17,78,"MAM"
"1993-05-18",1993,5,1993,139,18,79,"MAM"
"1993-05-19",1993,5,1993,140,19,80,"MAM"
"1993-05-20",1993,5,1993,141,20,81,"MAM"
"1993-05-21",1993,5,1993,142,21,82,"MAM"
"1993-05-22",1993,5,1993,143,22,83,"MAM"
"1993-05-23",1993,5,1993,144,23,84,"MAM"
"1993-05-24",1993,5,1993,145,24,85,"MAM"
"1993-05-25",1993,5,1993,146,25,86,"MAM"
"1993-05-26",1993,5,1993,147,26,87,"MAM"
"1993-05-27",1993,5,1993,148,27,88,"MAM"
"1993-05-28",1993,5,1993,149,28,89,"MAM"
"1993-05-29",1993,5,1993,150,29,90,"MAM"
"1993-05-30",1993,5,1993,151,30,91,"MAM"
"1993-05-31",1993,5,1993,152,31,92,"MAM"
"1993-06-01",1993,6,1993,153,1,1,"JJA"
"1993-06-02",1993,6,1993,154,2,2,"JJA"
"1993-06-03",1993,6,1993,155,3,3,"JJA"
"1993-06-04",1993,6,1993,156,4,4,"JJA"
"1993-06-05",1993,6,1993,157,5,5,"JJA"
"1993-06-06",1993,6,1993,158,6,6,"JJA"
"1993-06-07",1993,6,1993,159,7,7,"JJA"
"1993-06-08",1993,6,1993,160,8,8,"JJA"
"1993-06-09",1993,6,1993,161,9,9,"JJA"
"1993-06-10",1993,6,1993,162,10,10,"JJA"
"1993-06-11",1993,6,1993,163,11,11,"JJA"
"1993-06-12",1993,6,1993,164,12,12,"JJA"
"1993-06-13",1993,6,1993,165,13,13,"JJA"
"1993-06-14",1993,6,1993,166,14,14,"JJA"
"1993-06-15",1993,6,1993,167,15,15,"JJA"
"1993-06-16",1993,6,1993,168,16,16,"JJA"
"1993-06-17",1993,6,1993,169,17,17,"JJA"
"1993-06-18",1993,6,1993,170,18,18,"JJA"
"1993-06-19",1993,6,1993,171,19,19,"JJA"
"1993-06-20",1993,6,1993,172,20,20,"JJA"
"1993-06-21",1993,6,1993,173,21,21,"JJA"
"1993-06-22",1993,6,1993,174,22,22,"JJA"
"1993-06-23",1993,6,1993,175,23,23,"JJA"
"1993-06-24",1993,6,1993,176,24,24,"JJA"
"1993-06-25",1993,6,1993,177,25,25,"JJA"
"1993-06-26",1993,6,1993,178,26,26,"JJA"
"1993-06-27",1993,6,1993,179,27,27,"JJA"
"1993-06-28",1993,6,1993,180,28,28,"JJA"
"1993-06-29",1993,6,1993,181,29,29,"JJA"
"1993-06-30",1993,6,1993,182,30,30,"JJA"
"1993-07-01",1993,7,1993,183,1,31,"JJA"
"1993-07-02",1993,7,1993,184,2,32,"JJA"
"1993-07-03",1993,7,1993,185,3,33,"JJA"
"1993-07-04",1993,7,1993,186,4,34,"JJA"
"1993-07-05",1993,7,1993,187,5,35,"JJA"
"1993-07-06",1993,7,1993,188,6,36,"JJA"
"1993-07-07",1993,7,1993,189,7,37,"JJA"
"1993-07-08",1993,7,1993,190,8,38,"JJA"
"1993-07-09",1993,7,1993,191,9,39,"JJA"
"1993-07-10",1993,7,1993,192,10,40,"JJA"
"1993-07-11",1993,7,1993,193,11,41,"JJA"
"1993-07-12",1993,7,1993,194,12,42,"JJA"
"1993-07-13",1993,7,1993,195,13,43,"JJA"
"1993-07-14",1993,7,1993,196,14,44,"JJA"
"1993-07-15",1993,7,1993,197,15,45,"JJA"
"1993-07-16",1993,7,1993,198,16,46,"JJA"
"1993-07-17",1993,7,1993,199,17,47,"JJA"
"1993-07-18",1993,7,1993,200,18,48,"JJA"
"1993-07-19",1993,7,1993,201,19,49,"JJA"
"1993-07-20",1993,7,1993,202,20,50,"JJA"
"1993-07-21",1993,7,1993,203,21,51,"JJA"
"1993-07-22",1993,7,1993,204,22,52,"JJA"
"1993-07-23",1993,7,1993,205,23,53,"JJA"
"1993-07-24",1993,7,1993,206,24,54,"JJA"
"1993-07-25",1993,7,1993,207,25,55,"JJA"
"1993-07-26",1993,7,1993,208,26,56,"JJA"
"1993-07-27",1993,7,1993,209,27,57,"JJA"
"1993-07-28",1993,7,1993,210,28,58,"JJA"
"1993-07-29",1993,7,1993,211,29,59,"JJA"
"1993-07-30",1993,7,1993,212,30,60,"JJA"
"1993-07-31",1993,7,1993,213,31,61,"JJA"
"1993-08-01",1993,8,1993,214,1,62,"JJA"
"1993-08-02",1993,8,1993,215,2,63,"JJA"
"1993-08-03",1993,8,1993,216,3,64,"JJA"
"1993-08-04",1993,8,1993,217,4,65,"JJA"
"1993-08-05",1993,8,1993,218,5,66,"JJA"
"1993-08-06",1993,8,1993,219,6,67,"JJA"
"1993-08-07",1993,8,1993,220,7,68,"JJA"
"1993-08-08",1993,8,1993,221,8,69,"JJA"
"1993-08-09",1993,8,1993,222,9,70,"JJA"
"1993-08-10",1993,8,1993,223,10,71,"JJA"
"1993-08-11",1993,8,1993,224,11,72,"JJA"
"1993-08-12",1993,8,1993,225,12,73,"JJA"
"1993-08-13",1993,8,1993,226,13,74,"JJA"
"1993-08-14",1993,8,1993,227,14,75,"JJA"
"1993-08-15",1993,8,1993,228,15,76,"JJA"
"1993-08-16",1993,8,1993,229,16,77,"JJA"
"1993-08-17",1993,8,1993,230,17,78,"JJA"
"1993-08-18",1993,8,1993,231,18,79,"JJA"
"1993-08-19",1993,8,1993,232,19,80,"JJA"
"1993-08-20",1993,8,1993,233,20,81,"JJA"
"1993-08-21",1993,8,1993,234,21,82,"JJA"
"1993-08-22",1993,8,1993,235,22,83,"JJA"
"1993-08-23",1993,8,1993,236,23,84,"JJA"
"1993-08-24",1993,8,1993,237,24,85,"JJA"
"1993-08-25",1993,8,1993,238,25,86,"JJA"
"1993-08-26",1993,8,1993,239,26,87,"JJA"
"1993-08-27",1993,8,1993,240,27,88,"JJA"
"1993-08-28",1993,8,1993,241,28,89,"JJA"
"1993-08-29",1993,8,1993,242,29,90,"JJA"
"1993-08-30",1993,8,1993,243,30,91,"JJA"
"1993-08-31",1993,8,1993,244,31,92,"JJA"
"1993-09-01",1993,9,1993,245,1,1,"SON"
"1993-09-02",1993,9,1993,246,2,2,"SON"
"1993-09-03",1993,9,1993,247,3,3,"SON"
"1993-09-04",1993,9,1993,248,4,4,"SON"
"1993-09-05",1993,9,1993,249,5,5,"SON"
"1993-09-06",1993,9,1993,250,6,6,"SON"
"1993-09-07",1993,9,1993,251,7,7,"SON"
"1993-09-08",1993,9,1993,252,8,8,"SON"
"1993-09-09",1993,9,1993,253,9,9,"SON"
"1993-09-10",1993,9,1993,254,10,10,"SON"
"1993-09-11",1993,9,1993,255,11,11,"SON"
"1993-09-12",1993,9,1993,256,12,12,"SON"
"1993-09-13",1993,9,1993,257,13,13,"SON"
"1993-09-14",1993,9,1993,258,14,14,"SON"
"1993-09-15",1993,9,1993,259,15,15,"SON"
"1993-09-16",1993,9,1993,260,16,16,"SON"
"1993-09-17",1993,9,1993,261,17,17,"SON"
"1993-09-18",1993,9,1993,262,18,18,"SON"
"1993-09-19",1993,9,1993,263,19,19,"SON"
"1993-09-20",1993,9,1993,264,20,20,"SON"
"1993-09-21",1993,9,1993,265,21,21,"SON"
"1993-09-22",1993,9,1993,266,22,22,"SON"
"1993-09-23",1993,9,1993,267,23,23,"SON"
"1993-09-24",1993,9,1993,268,24,24,"SON"
"1993-09-25",1993,9,1993,269,25,25,"SON"
"1993-09-26",1993,9,1993,270,26,26,"SON"
"1993-09-27",1993,9,1993,271,27,27,"SON"
"1993-09-28",1993,9,1993,272,28,28,"SON"
"1993-09-29",1993,9,1993,273,29,29,"SON"
"1993-09-30",1993,9,1993,274,30,30,"SON"
"1993-10-01",1993,10,1993,275,1,31,"SON"
"1993-10-02",1993,10,1993,276,2,32,"SON"
"1993-10-03",1993,10,1993,277,3,33,"SON"
"1993-10-04",1993,10,1993,278,4,34,"SON"
"1993-10-05",1993,10,1993,279,5,35,"SON"
"1993-10-06",1993,10,1993,280,6,36,"SON"
"1993-10-07",1993,10,1993,281,7,37,"SON"
"1993-10-08",1993,10,1993,282,8,38,"SON"
"1993-10-09",1993,10,1993,283,9,39,"SON"
"1993-10-10",1993,10,1993,284,10,40,"SON"
"1993-10-11",1993,10,1993,285,11,41,"SON"
"1993-10-12",1993,10,1993,286,12,42,"SON"
"1993-10-13",1993,10,1993,287,13,43,"SON"
"1993-10-14",1993,10,1993,288,14,44,"SON"
"1993-10-15",1993,10,1993,289,15,45,"SON"
"1993-10-16",1993,10,1993,290,16,46,"SON"
"1993-10-17",1993,10,1993,291,17,47,"SON"
"1993-10-18",1993,10,1993,292,18,48,"SON"
"1993-10-19",1993,10,1993,293,19,49,"SON"
"1993-10-20",1993,10,1993,294,20,50,"SON"
"1993-10-21",1993,10,1993,295,21,51,"SON"
"1993-10-22",1993,10,1993,296,22,52,"SON"
"1993-10-23",1993,10,1993,297,23,53,"SON"
"1993-10-24",1993,10,1993,298,24,54,"SON"
"1993-10-25",1993,10,1993,299,25,55,"SON"
"1993-10-26",1993,10,1993,300,26,56,"SON"
"1993-10-27",1993,10,1993,301,27,57,"SON"
"1993-10-28",1993,10,1993,302,28,58,"SON"
"1993-10-29",1993,10,1993,303,29,59,"SON"
"1993-10-30",1993,10,1993,304,30,60,"SON"
"1993-10-31",1993,10,1993,305,31,61,"SON"
"1993-11-01",1993,11,1993,306,1,62,"SON"
"1993-11-02",1993,11,1993,307,2,63,"SON"
"1993-11-03",1993,11,1993,308,3,64,"SON"
"1993-11-04",1993,11,1993,309,4,65,"SON"
"1993-11-05",1993,11,1993,310,5,66,"SON"
"1993-11-06",1993,11,1993,311,6,67,"SON"
"1993-11-07",1993,11,1993,312,7,68,"SON"
"1993-11-08",1993,11,1993,313,8,69,"SON"
"1993-11-09",1993,11,1993,314,9,70,"SON"
"1993-11-10",1993,11,1993,315,10,71,"SON"
"1993-11-11",1993,11,1993,316,11,72,"SON"
"1993-11-12",1993,11,1993,317,12,73,"SON"
"1993-11-13",1993,11,1993,318,13,74,"SON"
"1993-11-14",1993,11,1993,319,14,75,"SON"
"1993-11-15",1993,11,1993,320,15,76,"SON"
"1993-11-16",1993,11,1993,321,16,77,"SON"
"1993-11-17",1993,11,1993,322,17,78,"SON"
"1993-11-18",1993,11,1993,323,18,79,"SON"
"1993-11-19",1993,11,1993,324,19,80,"SON"
"1993-11-20",1993,11,1993,325,20,81,"SON"
"1993-11-21",1993,11,1993,326,21,82,"SON"
"1993-11-22",1993,11,1993,327,22,83,"SON"
"1993-11-23",1993,11,1993,328,23,84,"SON"
"1993-11-24",1993,11,1993,329,24,85,"SON"
"1993-11-25",1993,11,1993,330,25,86,"SON"
"1993-11-26",1993,11,1993,331,26,87,"SON"
"1993-11-27",1993,11,1993,332,27,88,"SON"
"1993-11-28",1993,11,1993,333,28,89,"SON"
"1993-11-29",1993,11,1993,334,29,90,"SON"
"1993-11-30",1993,11,1993,335,30,91,"SON"
"1993-12-01",1993,12,1994,336,1,1,"DJF"
"1993-12-02",1993,12,1994,337,2,2,"DJF"
"1993-12-03",1993,12,1994,338,3,3,"DJF"
"1993-12-04",1993,12,1994,339,4,4,"DJF"
"1993-12-05",1993,12,1994,340,5,5,"DJF"
"1993-12-06",1993,12,1994,341,6,6,"DJF"
"1993-12-07",1993,12,1994,342,7,7,"DJF"
"1993-12-08",1993,12,1994,343,8,8,"DJF"
"1993-12-09",1993,12,1994,344,9,9,"DJF"
"1993-12-10",1993,12,1994,345,10,10,"DJF"
"1993-12-11",1993,12,1994,346,11,11,"DJF"
"1993-12-12",1993,12,1994,347,12,12,"DJF"
"1993-12-13",1993,12,1994,348,13,13,"DJF"
"1993-12-14",1993,12,1994,349,14,14,"DJF"
"1993-12-15",1993,12,1994,350,15,15,"DJF"
"1993-12-16",1993,12,1994,351,16,16,"DJF"
"1993-12-17",1993,12,1994,352,17,17,"DJF"
"1993-12-18",1993,12,1994,353,18,18,"DJF"
"1993-12-19",1993,12,1994,354,19,19,"DJF"
"1993-12-20",1993,12,1994,355,20,20,"DJF"
"1993-12-21",1993,12,1994,356,21,21,"DJF"
"1993-12-22",1993,12,1994,357,22,22,"DJF"
"1993-12-23",1993,12,1994,358,23,23,"DJF"
"1993-12-24",1993,12,1994,359,24,24,"DJF"
"1993-12-25",1993,12,1994,360,25,25,"DJF"
"1993-12-26",1993,12,1994,361,26,26,"DJF"
"1993-12-27",1993,12,1994,362,27,27,"DJF"
"1993-12-28",1993,12,1994,363,28,28,"DJF"
"1993-12-29",1993,12,1994,364,29,29,"DJF"
"1993-12-30",1993,12,1994,365,30,30,"DJF"
"1993-12-31",1993,12,1994,366,31,31,"DJF"
"1994-01-01",1994,1,1994,1,1,32,"DJF"
"1994-01-02",1994,1,1994,2,2,33,"DJF"
"1994-01-03",1994,1,1994,3,3,34,"DJF"
"1994-01-04",1994,1,1994,4,4,35,"DJF"
"1994-01-05",1994,1,1994,5,5,36,"DJF"
"1994-01-06",1994,1,1994,6,6,37,"DJF"
"1994-01-07",1994,1,1994,7,7,38,"DJF"
"1994-01-08",1994,1,1994,8,8,39,"DJF"
"1994-01-09",1994,1,1994,9,9,40,"DJF"
"1994-01-10",1994,1,1994,10,10,41,"DJF"
"1994-01-11",1994,1,1994,11,11,42,"DJF"
"1994-01-12",1994,1,1994,12,12,43,"DJF"
"1994-01-13",1994,1,1994,13,13,44,"DJF"
"1994-01-14",1994,1,1994,14,14,45,"DJF"
"1994-01-15",1994,1,1994,15,15,46,"DJF"
"1994-01-16",1994,1,1994,16,16,47,"DJF"
"1994-01-17",1994,1,1994,17,17,48,"DJF"
"1994-01-18",1994,1,1994,18,18,49,"DJF"
"1994-01-19",1994,1,1994,19,19,50,"DJF"
"1994-01-20",1994,1,1994,20,20,51,"DJF"
"1994-01-21",1994,1,1994,21,21,52,"DJF"
"1994-01-22",1994,1,1994,22,22,53,"DJF"
"1994-01-23",1994,1,1994,23,23,54,"DJF"
"1994-01-24",1994,1,1994,24,24,55,"DJF"
"1994-01-25",1994,1,1994,25,25,56,"DJF"
"1994-01-26",1994,1,1994,26,26,57,"DJF"
"1994-01-27",1994,1,1994,27,27,58,"DJF"
"1994-01-28",1994,1,1994,28,28,59,"DJF"
"1994-01-29",1994,1,1994,29,29,60,"DJF"
"1994-01-30",1994,1,1994,30,30,61,"DJF"
"1994-01-31",1994,1,1994,31,31,62,"DJF"
"1994-02-01",1994,2,1994,32,1,63,"DJF"
"1994-02-02",1994,2,1994,33,2,64,"DJF"
"1994-02-03",1994,2,1994,34,3,65,"DJF"
"1994-02-04",1994,2,1994,35,4,66,"DJF"
"1994-02-05",1994,2,1994,36,5,67,"DJF"
"1994-02-06",1994,2,1994,37,6,68,"DJF"
"1994-02-07",1994,2,1994,38,7,69,"DJF"
"1994-02-08",1994,2,1994,39,8,70,"DJF"
"1994-02-09",1994,2,1994,40,9,71,"DJF"
"1994-02-10",1994,2,1994,41,10,72,"DJF"
"1994-02-11",1994,2,1994,42,11,73,"DJF"
"1994-02-12",1994,2,1994,43,12,74,"DJF"
"1994-02-13",1994,2,1994,44,13,75,"DJF"
"1994-02-14",1994,2,1994,45,14,76,"DJF"
"1994-02-15",1994,2,1994,46,15,77,"DJF"
"1994-02-16",1994,2,1994,47,16,78,"DJF"
"1994-02-17",1994,2,1994,48,17,79,"DJF"
"1994-02-18",1994,2,1994,49,18,80,"DJF"
"1994-02-19",1994,2,1994,50,19,81,"DJF"
"1994-02-20",1994,2,1994,51,20,82,"DJF"
"1994-02-21",1994,2,1994,52,21,83,"DJF"
"1994-02-22",1994,2,1994,53,22,84,"DJF"
"1994-02-23",1994,2,1994,54,23,85,"DJF"
"1994-02-24",1994,2,1994,55,24,86,"DJF"
"1994-02-25",1994,2,1994,56,25,87,"DJF"
"1994-02-26",1994,2,1994,57,26,88,"DJF"
"1994-02-27",1994,2,1994,58,27,89,"DJF"
"1994-02-28",1994,2,1994,59,28,90,"DJF"
"1994-03-01",1994,3,1994,61,1,1,"MAM"
"1994-03-02",1994,3,1994,62,2,2,"MAM"
"1994-03-03",1994,3,1994,63,3,3,"MAM"
"1994-03-04",1994,3,1994,64,4,4,"MAM"
"1994-03-05",1994,3,1994,65,5,5,"MAM"
"1994-03-06",1994,3,1994,66,6,6,"MAM"
"1994-03-07",1994,3,1994,67,7,7,"MAM"
"1994-03-08",1994,3,1994,68,8,8,"MAM"
"1994-03-09",1994,3,1994,69,9,9,"MAM"
"1994-03-10",1994,3,1994,70,10,10,"MAM"
"1994-03-11",1994,3,1994,71,11,11,"MAM"
"1994-03-12",1994,3,1994,72,12,12,"MAM"
"1994-03-13",1994,3,1994,73,13,13,"MAM"
"1994-03-14",1994,3,1994,74,14,14,"MAM"
"1994-03-15",1994,3,1994,75,15,15,"MAM"
"1994-03-16",1994,3,1994,76,16,16,"MAM"
"1994-03-17",1994,3,1994,77,17,17,"MAM"
"1994-03-18",1994,3,1994,78,18,18,"MAM"
"1994-03-19",1994,3,1994,79,19,19,"MAM"
"1994-03-20",1994,3,1994,80,20,20,"MAM"
"1994-03-21",1994,3,1994,81,21,21,"MAM"
"1994-03-22",1994,3,1994,82,22,22,"MAM"
"1994-03-23",1994,3,1994,83,23,23,"MAM"
"1994-03-24",1994,3,1994,84,24,24,"MAM"
"1994-03-25",1994,3,1994,85,25,25,"MAM"
"1994-03-26",1994,3,1994,86,26,26,"MAM"
"1994-03-27",1994,3,1994,87,27,27,"MAM"
"1994-03-28",1994,3,1994,88,28,28,"MAM"
"1994-03-29",1994,3,1994,89,29,29,"MAM"
"1994-03-30",1994,3,1994,90,30,30,"MAM"
"1994-03-31",1994,3,1994,91,31,31,"MAM"
"1994-04-01",1994,4,1994,92,1,32,"MAM"
"1994-04-02",1994,4,1994,93,2,33,"MAM"
"1994-04-03",1994,4,1994,94,3,34,"MAM"
"1994-04-04",1994,4,1994,95,4,35,"MAM"
"1994-04-05",1994,4,1994,96,5,36,"MAM"
"1994-04-06",1994,4,1994,97,6,37,"MAM"
"1994-04-07",1994,4,1994,98,7,38,"MAM"
"1994-04-08",1994,4,1994,99,8,39,"MAM"
"1994-04-09",1994,4,1994,100,9,40,"MAM"
"1994-04-10",1994,4,1994,101,10,41,"MAM"
"1994-04-11",1994,4,1994,102,11,42,"MAM"
"1994-04-12",1994,4,1994,103,12,43,"MAM"
"1994-04-13",1994,4,1994,104,13,44,"MAM"
"1994-04-14",1994,4,1994,105,14,45,"MAM"
"1994-04-15",1994,4,1994,106,15,46,"MAM"
"1994-04-16",1994,4,1994,107,16,47,"MAM"
"1994-04-17",1994,4,1994,108,17,48,"MAM"
"1994-04-18",1994,4,1994,109,18,49,"MAM"
"1994-04-19",1994,4,1994,110,19,50,"MAM"
"1994-04-20",1994,4,1994,111,20,51,"MAM"
"1994-04-21",1994,4,1994,112,21,52,"MAM"
"1994-04-22",1994,4,1994,113,22,53,"MAM"
"1994-04-23",1994,4,1994,114,23,54,"MAM"
"1994-04-24",1994,4,1994,115,24,55,"MAM"
"1994-04-25",1994,4,1994,116,25,56,"MAM"
"1994-04-26",1994,4,1994,117,26,57,"MAM"
"1994-04-27",1994,4,1994,118,27,58,"MAM"
"1994-04-28",1994,4,1994,119,28,59,"MAM"
"1994-04-29",1994,4,1994,120,29,60,"MAM"
"1994-04-30",1994,4,1994,121,30,61,"MAM"
"1994-05-01",1994,5,1994,122,1,62,"MAM"
"1994-05-02",1994,5,1994,123,2,63,"MAM"
"1994-05-03",1994,5,1994,124,3,64,"MAM"
"1994-05-04",1994,5,1994,125,4,65,"MAM"
"1994-05-05",1994,5,1994,126,5,66,"MAM"
"1994-05-06",1994,5,1994,127,6,67,"MAM"
"1994-05-07",1994,5,1994,128,7,68,"MAM"
"1994-05-08",1994,5,1994,129,8,69,"MAM"
"1994-05-09",1994,5,1994,130,9,70,"MAM"
"1994-05-10",1994,5,1994,131,10,71,"MAM"
"1994-05-11",1994,5,1994,132,11,72,"MAM"
"1994-05-12",1994,5,1994,133,12,73,"MAM"
"1994-05-13",1994,5,1994,134,13,74,"MAM"
"1994-05-14",1994,5,1994,135,14,75,"MAM"
"1994-05-15",1994,5,1994,136,15,76,"MAM"
"1994-05-16",1994,5,1994,137,16,77,"MAM"
"1994-05-17",1994,5,1994,138,17,78,"MAM"
"1994-05-18",1994,5,1994,139,18,79,"MAM"
"1994-05-19",1994,5,1994,140,19,80,"MAM"
"1994-05-20",1994,5,1994,141,20,81,"MAM"
"1994-05-21",1994,5,1994,142,21,82,"MAM"
"1994-05-22",1994,5,1994,143,22,83,"MAM"
"1994-05-23",1994,5,1994,144,23,84,"MAM"
"1994-05-24",1994,5,1994,145,24,85,"MAM"
"1994-05-25",1994,5,1994,146,25,86,"MAM"
"1994-05-26",1994,5,1994,147,26,87,"MAM"
"1994-05-27",1994,5,1994,148,27,88,"MAM"
"1994-05-28",1994,5,1994,149,28,89,"MAM"
"1994-05-29",1994,5,1994,150,29,90,"MAM"
"1994-05-30",1994,5,1994,151,30,91,"MAM"
"1994-05-31",1994,5,1994,152,31,92,"MAM"
"1994-06-01",1994,6,1994,153,1,1,"JJA"
"1994-06-02",1994,6,1994,154,2,2,"JJA"
"1994-06-03",1994,6,1994,155,3,3,"JJA"
"1994-06-04",1994,6,1994,156,4,4,"JJA"
"1994-06-05",1994,6,1994,157,5,5,"JJA"
"1994-06-06",1994,6,1994,158,6,6,"JJA"
"1994-06-07",1994,6,1994,159,7,7,"JJA"
"1994-06-08",1994,6,1994,160,8,8,"JJA"
"1994-06-09",1994,6,1994,161,9,9,"JJA"
"1994-06-10",1994,6,1994,162,10,10,"JJA"
"1994-06-11",1994,6,1994,163,11,11,"JJA"
"1994-06-12",1994,6,1994,164,12,12,"JJA"
"1994-06-13",1994,6,1994,165,13,13,"JJA"
"1994-06-14",1994,6,1994,166,14,14,"JJA"
"1994-06-15",1994,6,1994,167,15,15,"JJA"
"1994-06-16",1994,6,1994,168,16,16,"JJA"
"1994-06-17",1994,6,1994,169,17,17,"JJA"
"1994-06-18",1994,6,1994,170,18,18,"JJA"
"1994-06-19",1994,6,1994,171,19,19,"JJA"
"1994-06-20",1994,6,1994,172,20,20,"JJA"
"1994-06-21",1994,6,1994,173,21,21,"JJA"
"1994-06-22",1994,6,1994,174,22,22,"JJA"
"1994-06-23",1994,6,1994,175,23,23,"JJA"
"1994-06-24",1994,6,1994,176,24,24,"JJA"
"1994-06-25",1994,6,1994,177,25,25,"JJA"
"1994-06-26",1994,6,1994,178,26,26,"JJA"
"1994-06-27",1994,6,1994,179,27,27,"JJA"
"1994-06-28",1994,6,1994,180,28,28,"JJA"
"1994-06-29",1994,6,1994,181,29,29,"JJA"
"1994-06-30",1994,6,1994,182,30,30,"JJA"
"1994-07-01",1994,7,1994,183,1,31,"JJA"
"1994-07-02",1994,7,1994,184,2,32,"JJA"
"1994-07-03",1994,7,1994,185,3,33,"JJA"
"1994-07-04",1994,7,1994,186,4,34,"JJA"
"1994-07-05",1994,7,1994,187,5,35,"JJA"
"1994-07-06",1994,7,1994,188,6,36,"JJA"
"1994-07-07",1994,7,1994,189,7,37,"JJA"
"1994-07-08",1994,7,1994,190,8,38,"JJA"
"1994-07-09",1994,7,1994,191,9,39,"JJA"
"1994-07-10",1994,7,1994,192,10,40,"JJA"
"1994-07-11",1994,7,1994,193,11,41,"JJA"
"1994-07-12",1994,7,1994,194,12,42,"JJA"
"1994-07-13",1994,7,1994,195,13,43,"JJA"
"1994-07-14",1994,7,1994,196,14,44,"JJA"
"1994-07-15",1994,7,1994,197,15,45,"JJA"
"1994-07-16",1994,7,1994,198,16,46,"JJA"
"1994-07-17",1994,7,1994,199,17,47,"JJA"
"1994-07-18",1994,7,1994,200,18,48,"JJA"
"1994-07-19",1994,7,1994,201,19,49,"JJA"
"1994-07-20",1994,7,1994,202,20,50,"JJA"
"1994-07-21",1994,7,1994,203,21,51,"JJA"
"1994-07-22",1994,7,1994,204,22,52,"JJA"
"1994-07-23",1994,7,1994,205,23,53,"JJA"
"1994-07-24",1994,7,1994,206,24,54,"JJA"
"1994-07-25",1994,7,1994,207,25,55,"JJA"
"1994-07-26",1994,7,1994,208,26,56,"JJA"
"1994-07-27",1994,7,1994,209,27,57,"JJA"
"1994-07-28",1994,7,1994,210,28,58,"JJA"
"1994-07-29",1994,7,1994,211,29,59,"JJA"
"1994-07-30",1994,7,1994,212,30,60,"JJA"
"1994-07-31",1994,7,1994,213,31,61,"JJA"
"1994-08-01",1994,8,1994,214,1,62,"JJA"
